b_371_16092_4.py,0,0,1,0,1,0,1,0,0,0
b_371_16092_5.py,0,0,1,1,1,0,1,0,0,0
b_371_16092_6.py,0,0,0,0,1,1,0,0,0,0
c_371_16092_7.py,0,1,1,1,1,1,1,0,0,0
b_362_32294_1.py,1,1,0,1,0,0,0,0,0,0
c_362_32294_2.py,1,1,1,1,1,0,0,0,0,0
c_371_32294_1.py,0,1,1,1,1,1,1,0,0,0
b_362_43309_1.py,0,0,0,0,0,0,0,0,0,0
c_362_43309_2.py,1,1,1,1,1,0,0,0,0,0
b_371_43309_1.py,0,1,0,0,0,1,0,0,0,0
b_371_43309_2.py,0,1,1,0,0,0,1,0,0,0
b_371_43309_3.py,0,0,0,0,0,0,1,0,0,0
b_371_43309_4.py,0,0,0,0,1,0,1,0,0,0
b_371_43309_5.py,0,1,0,1,0,0,1,0,0,0
c_371_43309_6.py,0,1,1,1,1,1,1,0,0,0
b_362_7621_1.py,0,0,0,1,0,0,0,0,0,0
c_362_7621_2.py,1,1,1,1,1,0,0,0,0,0
b_371_7621_1.py,0,0,0,0,1,0,0,0,0,0
b_371_7621_2.py,0,0,1,1,0,1,0,0,0,0
c_371_7621_3.py,0,1,1,1,1,1,1,0,0,0
b_362_45391_1.py,0,1,1,0,0,0,0,0,0,0
c_362_45391_2.py,1,1,1,1,1,0,0,0,0,0
c_371_45391_1.py,0,1,1,1,1,1,1,0,0,0
b_362_25896_1.py,1,0,0,1,1,0,0,0,0,0
c_362_25896_2.py,1,1,1,1,1,0,0,0,0,0
c_371_25896_1.py,0,1,1,1,1,1,1,0,0,0
b_362_35126_1.py,0,0,0,0,0,0,0,0,0,0
c_362_35126_2.py,1,1,1,1,1,0,0,0,0,0
b_371_35126_1.py,0,0,0,0,0,0,0,0,0,0
b_371_35126_2.py,0,1,1,0,0,1,1,0,0,0
b_371_35126_3.py,0,0,0,1,1,0,1,0,0,0
c_371_35126_4.py,0,1,1,1,1,1,1,0,0,0
b_362_38946_1.py,1,0,0,0,1,0,0,0,0,0
c_362_38946_2.py,1,1,1,1,1,0,0,0,0,0
b_371_38946_1.py,0,0,0,0,0,0,1,0,0,0
b_371_38946_2.py,0,1,0,0,0,1,0,0,0,0
b_371_38946_3.py,0,1,0,0,0,0,1,0,0,0
c_371_38946_4.py,0,1,1,1,1,1,1,0,0,0
b_362_47587_1.py,1,1,0,1,0,0,0,0,0,0
c_362_47587_2.py,1,1,1,1,1,0,0,0,0,0
b_371_47587_1.py,0,1,1,0,1,0,0,0,0,0
c_371_47587_2.py,0,1,1,1,1,1,1,0,0,0
b_362_48127_1.py,0,0,1,1,0,0,0,0,0,0
c_362_48127_2.py,1,1,1,1,1,0,0,0,0,0
b_371_48127_1.py,0,1,0,0,0,1,0,0,0,0
b_371_48127_2.py,0,1,1,0,0,0,1,0,0,0
b_371_48127_3.py,0,0,0,0,0,0,1,0,0,0
b_371_48127_4.py,0,0,0,0,1,0,1,0,0,0
b_371_48127_5.py,0,1,0,1,0,0,1,0,0,0
c_371_48127_6.py,0,1,1,1,1,1,1,0,0,0
b_362_19709_1.py,1,0,1,0,0,0,0,0,0,0
c_362_19709_2.py,1,1,1,1,1,0,0,0,0,0
b_371_19709_1.py,0,0,0,1,1,0,0,0,0,0
b_371_19709_2.py,0,0,0,0,1,0,0,0,0,0
c_371_19709_3.py,0,1,1,1,1,1,1,0,0,0
b_362_11211_1.py,1,0,0,0,1,0,0,0,0,0
c_362_11211_2.py,1,1,1,1,1,0,0,0,0,0
b_371_11211_1.py,0,0,0,0,0,1,0,0,0,0
c_371_11211_2.py,0,1,1,1,1,1,1,0,0,0
b_362_45316_1.py,1,0,0,1,1,0,0,0,0,0
c_362_45316_2.py,1,1,1,1,1,0,0,0,0,0
b_371_45316_1.py,0,1,1,0,1,0,0,0,0,0
b_371_45316_2.py,0,0,1,0,0,0,0,0,0,0
c_371_45316_3.py,0,1,1,1,1,1,1,0,0,0
b_362_8188_1.py,0,0,0,1,0,0,0,0,0,0
c_362_8188_2.py,1,1,1,1,1,0,0,0,0,0
b_371_8188_1.py,0,0,0,1,0,0,0,0,0,0
b_371_8188_2.py,0,1,1,0,1,1,0,0,0,0
b_371_8188_3.py,0,1,0,0,0,1,1,0,0,0
b_371_8188_4.py,0,0,0,0,1,1,1,0,0,0
b_371_8188_5.py,0,0,0,0,0,0,0,0,0,0
c_371_8188_6.py,0,1,1,1,1,1,1,0,0,0
b_362_38752_1.py,1,0,0,0,0,0,0,0,0,0
c_362_38752_2.py,1,1,1,1,1,0,0,0,0,0
b_371_38752_1.py,0,1,0,0,0,1,0,0,0,0
b_371_38752_2.py,0,1,1,0,0,0,1,0,0,0
b_371_38752_3.py,0,0,0,0,0,0,1,0,0,0
b_371_38752_4.py,0,0,0,0,1,0,1,0,0,0
b_371_38752_5.py,0,1,0,1,0,0,1,0,0,0
c_371_38752_6.py,0,1,1,1,1,1,1,0,0,0
b_362_25738_1.py,0,0,1,1,0,0,0,0,0,0
c_362_25738_2.py,1,1,1,1,1,0,0,0,0,0
b_371_25738_1.py,0,0,0,0,0,1,0,0,0,0
b_371_25738_2.py,0,0,0,0,0,1,1,0,0,0
b_371_25738_3.py,0,0,0,0,0,0,1,0,0,0
b_371_25738_4.py,0,1,0,0,1,0,0,0,0,0
b_371_25738_5.py,0,0,0,0,1,1,1,0,0,0
b_371_25738_6.py,0,0,1,1,0,0,0,0,0,0
c_371_25738_7.py,0,1,1,1,1,1,1,0,0,0
b_362_12008_1.py,1,0,0,0,0,0,0,0,0,0
c_362_12008_2.py,1,1,1,1,1,0,0,0,0,0
b_371_12008_1.py,0,0,0,1,0,0,0,0,0,0
b_371_12008_2.py,0,0,1,0,0,1,1,0,0,0
b_371_12008_3.py,0,0,0,0,1,1,1,0,0,0
b_371_12008_4.py,0,0,0,0,0,0,0,0,0,0
c_371_12008_5.py,0,1,1,1,1,1,1,0,0,0
b_362_44584_1.py,0,0,0,0,1,0,0,0,0,0
c_362_44584_2.py,1,1,1,1,1,0,0,0,0,0
b_371_44584_1.py,0,1,0,1,0,0,1,0,0,0
c_371_44584_2.py,0,1,1,1,1,1,1,0,0,0
c_362_39804_1.py,1,1,1,1,1,0,0,0,0,0
b_371_39804_1.py,0,1,1,1,0,1,0,0,0,0
b_371_39804_2.py,0,0,1,1,1,0,0,0,0,0
b_371_39804_3.py,0,0,0,0,0,0,0,0,0,0
b_371_39804_4.py,0,1,0,0,0,1,0,0,0,0
c_371_39804_5.py,0,1,1,1,1,1,1,0,0,0
b_362_7394_1.py,0,0,0,1,0,0,0,0,0,0
c_362_7394_2.py,1,1,1,1,1,0,0,0,0,0
b_371_7394_1.py,0,1,0,1,0,0,0,0,0,0
b_371_7394_2.py,0,0,1,0,0,1,0,0,0,0
b_371_7394_3.py,0,0,0,0,0,0,0,0,0,0
b_371_7394_4.py,0,0,0,0,0,0,0,0,0,0
c_371_7394_5.py,0,1,1,1,1,1,1,0,0,0
c_362_1167_1.py,1,1,1,1,1,0,0,0,0,0
c_371_1167_1.py,0,1,1,1,1,1,1,0,0,0
b_362_24551_1.py,0,0,0,0,0,0,0,0,0,0
c_362_24551_2.py,1,1,1,1,1,0,0,0,0,0
b_371_24551_1.py,0,0,0,0,1,1,0,0,0,0
b_371_24551_2.py,0,1,0,0,1,1,1,0,0,0
b_371_24551_3.py,0,0,0,0,0,0,0,0,0,0
b_371_24551_4.py,0,0,1,0,1,0,0,0,0,0
b_371_24551_5.py,0,0,0,1,0,0,1,0,0,0
b_371_24551_6.py,0,0,0,1,1,0,1,0,0,0
c_371_24551_7.py,0,1,1,1,1,1,1,0,0,0
b_362_3150_1.py,0,1,1,0,1,0,0,0,0,0
c_362_3150_2.py,1,1,1,1,1,0,0,0,0,0
b_371_3150_1.py,0,1,0,0,0,0,0,0,0,0
b_371_3150_2.py,0,1,1,0,0,1,1,0,0,0
b_371_3150_3.py,0,1,0,0,0,1,0,0,0,0
b_371_3150_4.py,0,0,1,1,1,0,1,0,0,0
b_371_3150_5.py,0,0,0,0,0,0,0,0,0,0
b_371_3150_6.py,0,0,0,0,0,0,0,0,0,0
c_371_3150_7.py,0,1,1,1,1,1,1,0,0,0
b_362_5539_1.py,1,0,0,1,0,0,0,0,0,0
c_362_5539_2.py,1,1,1,1,1,0,0,0,0,0
b_371_5539_1.py,0,1,0,1,1,1,0,0,0,0
b_371_5539_2.py,0,0,0,0,0,1,0,0,0,0
b_371_5539_3.py,0,0,1,1,0,0,1,0,0,0
b_371_5539_4.py,0,0,0,0,0,0,0,0,0,0
c_371_5539_5.py,0,1,1,1,1,1,1,0,0,0
b_362_26953_1.py,1,0,0,0,0,0,0,0,0,0
c_362_26953_2.py,1,1,1,1,1,0,0,0,0,0
b_371_26953_1.py,0,0,1,0,0,0,1,0,0,0
b_371_26953_2.py,0,1,0,1,0,1,0,0,0,0
c_371_26953_3.py,0,1,1,1,1,1,1,0,0,0
b_362_23485_1.py,0,1,0,0,0,0,0,0,0,0
c_362_23485_2.py,1,1,1,1,1,0,0,0,0,0
b_371_23485_1.py,0,0,1,1,1,1,1,0,0,0
b_371_23485_2.py,0,0,1,1,0,0,0,0,0,0
b_371_23485_3.py,0,0,0,0,1,0,0,0,0,0
b_371_23485_4.py,0,0,0,0,0,0,0,0,0,0
b_371_23485_5.py,0,0,1,0,0,1,0,0,0,0
b_371_23485_6.py,0,1,0,1,1,1,0,0,0,0
c_371_23485_7.py,0,1,1,1,1,1,1,0,0,0
b_362_23394_1.py,0,0,0,1,0,0,0,0,0,0
c_362_23394_2.py,1,1,1,1,1,0,0,0,0,0
b_371_23394_1.py,0,0,0,0,0,1,0,0,0,0
b_371_23394_2.py,0,0,0,0,0,0,0,0,0,0
b_371_23394_3.py,0,1,1,0,1,0,0,0,0,0
b_371_23394_4.py,0,0,0,0,1,0,0,0,0,0
c_371_23394_5.py,0,1,1,1,1,1,1,0,0,0
b_362_41254_1.py,0,1,1,0,0,0,0,0,0,0
c_362_41254_2.py,1,1,1,1,1,0,0,0,0,0
b_371_41254_1.py,0,1,0,1,0,1,0,0,0,0
c_371_41254_2.py,0,1,1,1,1,1,1,0,0,0
c_362_29342_1.py,1,1,1,1,1,0,0,0,0,0
b_371_29342_1.py,0,0,0,0,1,0,0,0,0,0
b_371_29342_2.py,0,1,0,1,1,1,0,0,0,0
b_371_29342_3.py,0,0,0,0,0,0,0,0,0,0
b_371_29342_4.py,0,1,0,0,0,0,1,0,0,0
b_371_29342_5.py,0,1,1,0,0,0,0,0,0,0
c_371_29342_6.py,0,1,1,1,1,1,1,0,0,0
c_362_3363_1.py,1,1,1,1,1,0,0,0,0,0
b_371_3363_1.py,0,0,0,1,0,0,0,0,0,0
b_371_3363_2.py,0,0,0,0,1,0,1,0,0,0
b_371_3363_3.py,0,0,0,0,1,0,0,0,0,0
c_371_3363_4.py,0,1,1,1,1,1,1,0,0,0
c_362_40951_1.py,1,1,1,1,1,0,0,0,0,0
b_371_40951_1.py,0,0,0,0,0,1,0,0,0,0
b_371_40951_2.py,0,0,0,0,0,1,1,0,0,0
b_371_40951_3.py,0,0,0,0,0,0,1,0,0,0
b_371_40951_4.py,0,1,0,0,1,0,0,0,0,0
b_371_40951_5.py,0,0,0,0,1,1,1,0,0,0
b_371_40951_6.py,0,0,1,1,0,0,0,0,0,0
c_371_40951_7.py,0,1,1,1,1,1,1,0,0,0
b_362_13576_1.py,0,0,0,0,1,0,0,0,0,0
c_362_13576_2.py,1,1,1,1,1,0,0,0,0,0
b_371_13576_1.py,0,1,0,0,1,0,1,0,0,0
b_371_13576_2.py,0,0,1,1,0,0,1,0,0,0
c_371_13576_3.py,0,1,1,1,1,1,1,0,0,0
b_362_42500_1.py,0,0,0,1,0,0,0,0,0,0
c_362_42500_2.py,1,1,1,1,1,0,0,0,0,0
c_371_42500_1.py,0,1,1,1,1,1,1,0,0,0
b_362_6508_1.py,0,1,0,0,0,0,0,0,0,0
c_362_6508_2.py,1,1,1,1,1,0,0,0,0,0
c_371_6508_1.py,0,1,1,1,1,1,1,0,0,0
b_362_28067_1.py,0,1,0,0,0,0,0,0,0,0
c_362_28067_2.py,1,1,1,1,1,0,0,0,0,0
b_371_28067_1.py,0,0,0,0,0,1,0,0,0,0
c_371_28067_2.py,0,1,1,1,1,1,1,0,0,0
b_362_30061_1.py,0,0,0,1,1,0,0,0,0,0
c_362_30061_2.py,1,1,1,1,1,0,0,0,0,0
b_371_30061_1.py,0,1,1,0,0,0,1,0,0,0
b_371_30061_2.py,0,0,0,0,0,0,0,0,0,0
b_371_30061_3.py,0,1,0,0,1,0,1,0,0,0
b_371_30061_4.py,0,0,0,1,1,0,0,0,0,0
c_371_30061_5.py,0,1,1,1,1,1,1,0,0,0
b_362_46175_1.py,1,1,1,0,0,0,0,0,0,0
c_362_46175_2.py,1,1,1,1,1,0,0,0,0,0
b_371_46175_1.py,0,0,0,0,0,1,0,0,0,0
b_371_46175_2.py,0,0,0,0,0,1,1,0,0,0
b_371_46175_3.py,0,0,0,0,0,0,1,0,0,0
b_371_46175_4.py,0,1,0,0,1,0,0,0,0,0
b_371_46175_5.py,0,0,0,0,1,1,1,0,0,0
b_371_46175_6.py,0,0,1,1,0,0,0,0,0,0
c_371_46175_7.py,0,1,1,1,1,1,1,0,0,0
b_362_32710_1.py,1,0,0,0,1,0,0,0,0,0
c_362_32710_2.py,1,1,1,1,1,0,0,0,0,0
c_371_32710_1.py,0,1,1,1,1,1,1,0,0,0
c_362_33845_1.py,1,1,1,1,1,0,0,0,0,0
b_371_33845_1.py,0,1,0,0,0,1,0,0,0,0
b_371_33845_2.py,0,1,1,0,0,0,1,0,0,0
b_371_33845_3.py,0,0,0,0,0,0,1,0,0,0
b_371_33845_4.py,0,0,0,0,1,0,1,0,0,0
b_371_33845_5.py,0,1,0,1,0,0,1,0,0,0
c_371_33845_6.py,0,1,1,1,1,1,1,0,0,0
b_362_6582_1.py,0,0,1,0,1,0,0,0,0,0
c_362_6582_2.py,1,1,1,1,1,0,0,0,0,0
b_371_6582_1.py,0,0,0,0,0,1,0,0,0,0
b_371_6582_2.py,0,0,0,0,0,1,1,0,0,0
b_371_6582_3.py,0,0,0,0,0,0,1,0,0,0
b_371_6582_4.py,0,1,0,0,1,0,0,0,0,0
b_371_6582_5.py,0,0,0,0,1,1,1,0,0,0
b_371_6582_6.py,0,0,1,1,0,0,0,0,0,0
c_371_6582_7.py,0,1,1,1,1,1,1,0,0,0
b_362_42615_1.py,0,1,0,0,0,0,0,0,0,0
c_362_42615_2.py,1,1,1,1,1,0,0,0,0,0
b_371_42615_1.py,0,0,0,0,0,1,0,0,0,0
b_371_42615_2.py,0,0,0,0,0,1,1,0,0,0
b_371_42615_3.py,0,0,0,0,0,0,1,0,0,0
b_371_42615_4.py,0,1,0,0,1,0,0,0,0,0
b_371_42615_5.py,0,0,0,0,1,1,1,0,0,0
b_371_42615_6.py,0,0,1,1,0,0,0,0,0,0
c_371_42615_7.py,0,1,1,1,1,1,1,0,0,0
c_362_2615_1.py,1,1,1,1,1,0,0,0,0,0
b_371_2615_1.py,0,1,1,0,1,0,0,0,0,0
c_371_2615_2.py,0,1,1,1,1,1,1,0,0,0
c_362_3151_1.py,1,1,1,1,1,0,0,0,0,0
b_371_3151_1.py,0,0,0,0,0,1,0,0,0,0
b_371_3151_2.py,0,0,0,0,0,0,0,0,0,0
b_371_3151_3.py,0,1,1,0,1,0,0,0,0,0
b_371_3151_4.py,0,0,0,0,1,0,0,0,0,0
c_371_3151_5.py,0,1,1,1,1,1,1,0,0,0
c_362_32595_1.py,1,1,1,1,1,0,0,0,0,0
b_371_32595_1.py,0,1,1,0,0,0,1,0,0,0
b_371_32595_2.py,0,0,0,0,0,0,0,0,0,0
b_371_32595_3.py,0,1,0,0,1,0,1,0,0,0
b_371_32595_4.py,0,0,0,1,1,0,0,0,0,0
c_371_32595_5.py,0,1,1,1,1,1,1,0,0,0
b_362_25205_1.py,0,1,0,0,0,0,0,0,0,0
c_362_25205_2.py,1,1,1,1,1,0,0,0,0,0
b_371_25205_1.py,0,1,1,1,0,0,0,0,0,0
b_371_25205_2.py,0,0,0,1,1,0,0,0,0,0
b_371_25205_3.py,0,0,0,1,0,0,1,0,0,0
b_371_25205_4.py,0,1,0,0,0,0,1,0,0,0
b_371_25205_5.py,0,0,1,1,0,0,0,0,0,0
b_371_25205_6.py,0,0,0,1,0,1,0,0,0,0
c_371_25205_7.py,0,1,1,1,1,1,1,0,0,0
b_362_16857_1.py,1,0,1,1,1,0,0,0,0,0
c_362_16857_2.py,1,1,1,1,1,0,0,0,0,0
b_371_16857_1.py,0,0,0,0,0,0,0,0,0,0
b_371_16857_2.py,0,0,1,1,1,1,0,0,0,0
b_371_16857_3.py,0,1,0,1,0,0,1,0,0,0
c_371_16857_4.py,0,1,1,1,1,1,1,0,0,0
b_362_33578_1.py,0,0,1,0,0,0,0,0,0,0
c_362_33578_2.py,1,1,1,1,1,0,0,0,0,0
b_371_33578_1.py,0,0,0,0,1,1,1,0,0,0
b_371_33578_2.py,0,0,0,0,0,0,1,0,0,0
b_371_33578_3.py,0,1,1,0,0,1,0,0,0,0
b_371_33578_4.py,0,0,0,0,0,1,0,0,0,0
b_371_33578_5.py,0,0,0,1,0,0,0,0,0,0
b_371_33578_6.py,0,0,0,0,1,0,0,0,0,0
c_371_33578_7.py,0,1,1,1,1,1,1,0,0,0
b_362_34401_1.py,0,1,1,0,0,0,0,0,0,0
c_362_34401_2.py,1,1,1,1,1,0,0,0,0,0
b_371_34401_1.py,0,0,0,1,0,1,1,0,0,0
b_371_34401_2.py,0,1,1,0,0,0,0,0,0,0
b_371_34401_3.py,0,0,1,1,0,1,1,0,0,0
b_371_34401_4.py,0,1,0,0,0,1,0,0,0,0
c_371_34401_5.py,0,1,1,1,1,1,1,0,0,0
b_362_7431_1.py,0,0,0,0,0,0,0,0,0,0
c_362_7431_2.py,1,1,1,1,1,0,0,0,0,0
b_371_7431_1.py,0,0,0,0,1,1,1,0,0,0
b_371_7431_2.py,0,0,0,0,0,0,1,0,0,0
b_371_7431_3.py,0,1,1,0,0,1,0,0,0,0
b_371_7431_4.py,0,0,0,0,0,1,0,0,0,0
b_371_7431_5.py,0,0,0,1,0,0,0,0,0,0
b_371_7431_6.py,0,0,0,0,1,0,0,0,0,0
c_371_7431_7.py,0,1,1,1,1,1,1,0,0,0
b_362_30512_1.py,1,0,0,0,0,0,0,0,0,0
c_362_30512_2.py,1,1,1,1,1,0,0,0,0,0
b_371_30512_1.py,0,0,0,0,1,0,0,0,0,0
b_371_30512_2.py,0,1,1,0,0,0,0,0,0,0
c_371_30512_3.py,0,1,1,1,1,1,1,0,0,0
b_362_15218_1.py,0,0,0,1,0,0,0,0,0,0
c_362_15218_2.py,1,1,1,1,1,0,0,0,0,0
b_371_15218_1.py,0,0,0,0,0,1,1,0,0,0
b_371_15218_2.py,0,0,0,0,1,0,0,0,0,0
c_371_15218_3.py,0,1,1,1,1,1,1,0,0,0
c_362_38493_1.py,1,1,1,1,1,0,0,0,0,0
b_371_38493_1.py,0,1,0,0,0,0,0,0,0,0
b_371_38493_2.py,0,1,1,0,0,1,1,0,0,0
b_371_38493_3.py,0,1,0,0,0,1,0,0,0,0
b_371_38493_4.py,0,0,1,1,1,0,1,0,0,0
b_371_38493_5.py,0,0,0,0,0,0,0,0,0,0
b_371_38493_6.py,0,0,0,0,0,0,0,0,0,0
c_371_38493_7.py,0,1,1,1,1,1,1,0,0,0
c_362_2060_1.py,1,1,1,1,1,0,0,0,0,0
